priority_profile,prioridad,a816,prioridad_garantizada,a811,num_prio,num_vul,tramo
2745,1,0,1,0,8,4,0
2744,1,0,1,0,8,4,40
2743,1,0,1,0,8,4,50
2742,1,0,1,0,8,4,60
2741,1,0,1,0,8,4,70
2740,1,0,1,0,8,4,80
2739,1,0,1,0,8,4,90
2738,1,0,1,0,8,4,100
2737,1,0,1,0,8,4,101
2736,1,0,1,0,8,3,0
2735,1,0,1,0,8,3,40
2734,1,0,1,0,8,3,50
2733,1,0,1,0,8,3,60
2732,1,0,1,0,8,3,70
2731,1,0,1,0,8,3,80
2730,1,0,1,0,8,3,90
2729,1,0,1,0,8,3,100
2728,1,0,1,0,8,3,101
2727,1,0,1,0,8,2,0
2726,1,0,1,0,8,2,40
2725,1,0,1,0,8,2,50
2724,1,0,1,0,8,2,60
2723,1,0,1,0,8,2,70
2722,1,0,1,0,8,2,80
2721,1,0,1,0,8,2,90
2720,1,0,1,0,8,2,100
2719,1,0,1,0,8,2,101
2718,1,0,1,0,8,1,0
2717,1,0,1,0,8,1,40
2716,1,0,1,0,8,1,50
2715,1,0,1,0,8,1,60
2714,1,0,1,0,8,1,70
2713,1,0,1,0,8,1,80
2712,1,0,1,0,8,1,90
2711,1,0,1,0,8,1,100
2710,1,0,1,0,8,1,101
2709,1,0,1,0,8,0,0
2708,1,0,1,0,8,0,40
2707,1,0,1,0,8,0,50
2706,1,0,1,0,8,0,60
2705,1,0,1,0,8,0,70
2704,1,0,1,0,8,0,80
2703,1,0,1,0,8,0,90
2702,1,0,1,0,8,0,100
2701,1,0,1,0,8,0,101
2700,1,0,1,0,7,9,0
2699,1,0,1,0,7,9,40
2698,1,0,1,0,7,9,50
2697,1,0,1,0,7,9,60
2696,1,0,1,0,7,9,70
2695,1,0,1,0,7,9,80
2694,1,0,1,0,7,9,90
2693,1,0,1,0,7,9,100
2692,1,0,1,0,7,9,101
2691,1,0,1,0,7,8,0
2690,1,0,1,0,7,8,40
2689,1,0,1,0,7,8,50
2688,1,0,1,0,7,8,60
2687,1,0,1,0,7,8,70
2686,1,0,1,0,7,8,80
2685,1,0,1,0,7,8,90
2684,1,0,1,0,7,8,100
2683,1,0,1,0,7,8,101
2682,1,0,1,0,7,7,0
2681,1,0,1,0,7,7,40
2680,1,0,1,0,7,7,50
2679,1,0,1,0,7,7,60
2678,1,0,1,0,7,7,70
2677,1,0,1,0,7,7,80
2676,1,0,1,0,7,7,90
2675,1,0,1,0,7,7,100
2674,1,0,1,0,7,7,101
2673,1,0,1,0,7,6,0
2672,1,0,1,0,7,6,40
2671,1,0,1,0,7,6,50
2670,1,0,1,0,7,6,60
2669,1,0,1,0,7,6,70
2668,1,0,1,0,7,6,80
2667,1,0,1,0,7,6,90
2666,1,0,1,0,7,6,100
2665,1,0,1,0,7,6,101
2664,1,0,1,0,7,5,0
2663,1,0,1,0,7,5,40
2662,1,0,1,0,7,5,50
2661,1,0,1,0,7,5,60
2660,1,0,1,0,7,5,70
2659,1,0,1,0,7,5,80
2658,1,0,1,0,7,5,90
2657,1,0,1,0,7,5,100
2656,1,0,1,0,7,5,101
2655,1,0,1,0,7,4,0
2654,1,0,1,0,7,4,40
2653,1,0,1,0,7,4,50
2652,1,0,1,0,7,4,60
2651,1,0,1,0,7,4,70
2650,1,0,1,0,7,4,80
2649,1,0,1,0,7,4,90
2648,1,0,1,0,7,4,100
2647,1,0,1,0,7,4,101
2646,1,0,1,0,7,3,0
2645,1,0,1,0,7,3,40
2644,1,0,1,0,7,3,50
2643,1,0,1,0,7,3,60
2642,1,0,1,0,7,3,70
2641,1,0,1,0,7,3,80
2640,1,0,1,0,7,3,90
2639,1,0,1,0,7,3,100
2638,1,0,1,0,7,3,101
2637,1,0,1,0,7,2,0
2636,1,0,1,0,7,2,40
2635,1,0,1,0,7,2,50
2634,1,0,1,0,7,2,60
2633,1,0,1,0,7,2,70
2632,1,0,1,0,7,2,80
2631,1,0,1,0,7,2,90
2630,1,0,1,0,7,2,100
2629,1,0,1,0,7,2,101
2628,1,0,1,0,7,1,0
2627,1,0,1,0,7,1,40
2626,1,0,1,0,7,1,50
2625,1,0,1,0,7,1,60
2624,1,0,1,0,7,1,70
2623,1,0,1,0,7,1,80
2622,1,0,1,0,7,1,90
2621,1,0,1,0,7,1,100
2620,1,0,1,0,7,1,101
2619,1,0,1,0,7,0,0
2618,1,0,1,0,7,0,40
2617,1,0,1,0,7,0,50
2616,1,0,1,0,7,0,60
2615,1,0,1,0,7,0,70
2614,1,0,1,0,7,0,80
2613,1,0,1,0,7,0,90
2612,1,0,1,0,7,0,100
2611,1,0,1,0,7,0,101
2610,1,0,1,0,6,9,0
2609,1,0,1,0,6,9,40
2608,1,0,1,0,6,9,50
2607,1,0,1,0,6,9,60
2606,1,0,1,0,6,9,70
2605,1,0,1,0,6,9,80
2604,1,0,1,0,6,9,90
2603,1,0,1,0,6,9,100
2602,1,0,1,0,6,9,101
2601,1,0,1,0,6,8,0
2600,1,0,1,0,6,8,40
2599,1,0,1,0,6,8,50
2598,1,0,1,0,6,8,60
2597,1,0,1,0,6,8,70
2596,1,0,1,0,6,8,80
2595,1,0,1,0,6,8,90
2594,1,0,1,0,6,8,100
2593,1,0,1,0,6,8,101
2592,1,0,1,0,6,7,0
2591,1,0,1,0,6,7,40
2590,1,0,1,0,6,7,50
2589,1,0,1,0,6,7,60
2588,1,0,1,0,6,7,70
2587,1,0,1,0,6,7,80
2586,1,0,1,0,6,7,90
2585,1,0,1,0,6,7,100
2584,1,0,1,0,6,7,101
2583,1,0,1,0,6,6,0
2582,1,0,1,0,6,6,40
2581,1,0,1,0,6,6,50
2580,1,0,1,0,6,6,60
2579,1,0,1,0,6,6,70
2578,1,0,1,0,6,6,80
2577,1,0,1,0,6,6,90
2576,1,0,1,0,6,6,100
2575,1,0,1,0,6,6,101
2574,1,0,1,0,6,5,0
2573,1,0,1,0,6,5,40
2572,1,0,1,0,6,5,50
2571,1,0,1,0,6,5,60
2570,1,0,1,0,6,5,70
2569,1,0,1,0,6,5,80
2568,1,0,1,0,6,5,90
2567,1,0,1,0,6,5,100
2566,1,0,1,0,6,5,101
2565,1,0,1,0,6,4,0
2564,1,0,1,0,6,4,40
2563,1,0,1,0,6,4,50
2562,1,0,1,0,6,4,60
2561,1,0,1,0,6,4,70
2560,1,0,1,0,6,4,80
2559,1,0,1,0,6,4,90
2558,1,0,1,0,6,4,100
2557,1,0,1,0,6,4,101
2556,1,0,1,0,6,3,0
2555,1,0,1,0,6,3,40
2554,1,0,1,0,6,3,50
2553,1,0,1,0,6,3,60
2552,1,0,1,0,6,3,70
2551,1,0,1,0,6,3,80
2550,1,0,1,0,6,3,90
2549,1,0,1,0,6,3,100
2548,1,0,1,0,6,3,101
2547,1,0,1,0,6,2,0
2546,1,0,1,0,6,2,40
2545,1,0,1,0,6,2,50
2544,1,0,1,0,6,2,60
2543,1,0,1,0,6,2,70
2542,1,0,1,0,6,2,80
2541,1,0,1,0,6,2,90
2540,1,0,1,0,6,2,100
2539,1,0,1,0,6,2,101
2538,1,0,1,0,6,1,0
2537,1,0,1,0,6,1,40
2536,1,0,1,0,6,1,50
2535,1,0,1,0,6,1,60
2534,1,0,1,0,6,1,70
2533,1,0,1,0,6,1,80
2532,1,0,1,0,6,1,90
2531,1,0,1,0,6,1,100
2530,1,0,1,0,6,1,101
2529,1,0,1,0,6,0,0
2528,1,0,1,0,6,0,40
2527,1,0,1,0,6,0,50
2526,1,0,1,0,6,0,60
2525,1,0,1,0,6,0,70
2524,1,0,1,0,6,0,80
2523,1,0,1,0,6,0,90
2522,1,0,1,0,6,0,100
2521,1,0,1,0,6,0,101
2520,1,0,1,0,5,9,0
2519,1,0,1,0,5,9,40
2518,1,0,1,0,5,9,50
2517,1,0,1,0,5,9,60
2516,1,0,1,0,5,9,70
2515,1,0,1,0,5,9,80
2514,1,0,1,0,5,9,90
2513,1,0,1,0,5,9,100
2512,1,0,1,0,5,9,101
2511,1,0,1,0,5,8,0
2510,1,0,1,0,5,8,40
2509,1,0,1,0,5,8,50
2508,1,0,1,0,5,8,60
2507,1,0,1,0,5,8,70
2506,1,0,1,0,5,8,80
2505,1,0,1,0,5,8,90
2504,1,0,1,0,5,8,100
2503,1,0,1,0,5,8,101
2502,1,0,1,0,5,7,0
2501,1,0,1,0,5,7,40
2500,1,0,1,0,5,7,50
2499,1,0,1,0,5,7,60
2498,1,0,1,0,5,7,70
2497,1,0,1,0,5,7,80
2496,1,0,1,0,5,7,90
2495,1,0,1,0,5,7,100
2494,1,0,1,0,5,7,101
2493,1,0,1,0,5,6,0
2492,1,0,1,0,5,6,40
2491,1,0,1,0,5,6,50
2490,1,0,1,0,5,6,60
2489,1,0,1,0,5,6,70
2488,1,0,1,0,5,6,80
2487,1,0,1,0,5,6,90
2486,1,0,1,0,5,6,100
2485,1,0,1,0,5,6,101
2484,1,0,1,0,5,5,0
2483,1,0,1,0,5,5,40
2482,1,0,1,0,5,5,50
2481,1,0,1,0,5,5,60
2480,1,0,1,0,5,5,70
2479,1,0,1,0,5,5,80
2478,1,0,1,0,5,5,90
2477,1,0,1,0,5,5,100
2476,1,0,1,0,5,5,101
2475,1,0,1,0,5,4,0
2474,1,0,1,0,5,4,40
2473,1,0,1,0,5,4,50
2472,1,0,1,0,5,4,60
2471,1,0,1,0,5,4,70
2470,1,0,1,0,5,4,80
2469,1,0,1,0,5,4,90
2468,1,0,1,0,5,4,100
2467,1,0,1,0,5,4,101
2466,1,0,1,0,5,3,0
2465,1,0,1,0,5,3,40
2464,1,0,1,0,5,3,50
2463,1,0,1,0,5,3,60
2462,1,0,1,0,5,3,70
2461,1,0,1,0,5,3,80
2460,1,0,1,0,5,3,90
2459,1,0,1,0,5,3,100
2458,1,0,1,0,5,3,101
2457,1,0,1,0,5,2,0
2456,1,0,1,0,5,2,40
2455,1,0,1,0,5,2,50
2454,1,0,1,0,5,2,60
2453,1,0,1,0,5,2,70
2452,1,0,1,0,5,2,80
2451,1,0,1,0,5,2,90
2450,1,0,1,0,5,2,100
2449,1,0,1,0,5,2,101
2448,1,0,1,0,5,1,0
2447,1,0,1,0,5,1,40
2446,1,0,1,0,5,1,50
2445,1,0,1,0,5,1,60
2444,1,0,1,0,5,1,70
2443,1,0,1,0,5,1,80
2442,1,0,1,0,5,1,90
2441,1,0,1,0,5,1,100
2440,1,0,1,0,5,1,101
2439,1,0,1,0,5,0,0
2438,1,0,1,0,5,0,40
2437,1,0,1,0,5,0,50
2436,1,0,1,0,5,0,60
2435,1,0,1,0,5,0,70
2434,1,0,1,0,5,0,80
2433,1,0,1,0,5,0,90
2432,1,0,1,0,5,0,100
2431,1,0,1,0,5,0,101
2430,1,0,1,0,4,9,0
2429,1,0,1,0,4,9,40
2428,1,0,1,0,4,9,50
2427,1,0,1,0,4,9,60
2426,1,0,1,0,4,9,70
2425,1,0,1,0,4,9,80
2424,1,0,1,0,4,9,90
2423,1,0,1,0,4,9,100
2422,1,0,1,0,4,9,101
2421,1,0,1,0,4,8,0
2420,1,0,1,0,4,8,40
2419,1,0,1,0,4,8,50
2418,1,0,1,0,4,8,60
2417,1,0,1,0,4,8,70
2416,1,0,1,0,4,8,80
2415,1,0,1,0,4,8,90
2414,1,0,1,0,4,8,100
2413,1,0,1,0,4,8,101
2412,1,0,1,0,4,7,0
2411,1,0,1,0,4,7,40
2410,1,0,1,0,4,7,50
2409,1,0,1,0,4,7,60
2408,1,0,1,0,4,7,70
2407,1,0,1,0,4,7,80
2406,1,0,1,0,4,7,90
2405,1,0,1,0,4,7,100
2404,1,0,1,0,4,7,101
2403,1,0,1,0,4,6,0
2402,1,0,1,0,4,6,40
2401,1,0,1,0,4,6,50
2400,1,0,1,0,4,6,60
2399,1,0,1,0,4,6,70
2398,1,0,1,0,4,6,80
2397,1,0,1,0,4,6,90
2396,1,0,1,0,4,6,100
2395,1,0,1,0,4,6,101
2394,1,0,1,0,4,5,0
2393,1,0,1,0,4,5,40
2392,1,0,1,0,4,5,50
2391,1,0,1,0,4,5,60
2390,1,0,1,0,4,5,70
2389,1,0,1,0,4,5,80
2388,1,0,1,0,4,5,90
2387,1,0,1,0,4,5,100
2386,1,0,1,0,4,5,101
2385,1,0,1,0,4,4,0
2384,1,0,1,0,4,4,40
2383,1,0,1,0,4,4,50
2382,1,0,1,0,4,4,60
2381,1,0,1,0,4,4,70
2380,1,0,1,0,4,4,80
2379,1,0,1,0,4,4,90
2378,1,0,1,0,4,4,100
2377,1,0,1,0,4,4,101
2376,1,0,1,0,4,3,0
2375,1,0,1,0,4,3,40
2374,1,0,1,0,4,3,50
2373,1,0,1,0,4,3,60
2372,1,0,1,0,4,3,70
2371,1,0,1,0,4,3,80
2370,1,0,1,0,4,3,90
2369,1,0,1,0,4,3,100
2368,1,0,1,0,4,3,101
2367,1,0,1,0,4,2,0
2366,1,0,1,0,4,2,40
2365,1,0,1,0,4,2,50
2364,1,0,1,0,4,2,60
2363,1,0,1,0,4,2,70
2362,1,0,1,0,4,2,80
2361,1,0,1,0,4,2,90
2360,1,0,1,0,4,2,100
2359,1,0,1,0,4,2,101
2358,1,0,1,0,4,1,0
2357,1,0,1,0,4,1,40
2356,1,0,1,0,4,1,50
2355,1,0,1,0,4,1,60
2354,1,0,1,0,4,1,70
2353,1,0,1,0,4,1,80
2352,1,0,1,0,4,1,90
2351,1,0,1,0,4,1,100
2350,1,0,1,0,4,1,101
2349,1,0,1,0,4,0,0
2348,1,0,1,0,4,0,40
2347,1,0,1,0,4,0,50
2346,1,0,1,0,4,0,60
2345,1,0,1,0,4,0,70
2344,1,0,1,0,4,0,80
2343,1,0,1,0,4,0,90
2342,1,0,1,0,4,0,100
2341,1,0,1,0,4,0,101
2340,1,0,1,0,3,9,0
2339,1,0,1,0,3,9,40
2338,1,0,1,0,3,9,50
2337,1,0,1,0,3,9,60
2336,1,0,1,0,3,9,70
2335,1,0,1,0,3,9,80
2334,1,0,1,0,3,9,90
2333,1,0,1,0,3,9,100
2332,1,0,1,0,3,9,101
2331,1,0,1,0,3,8,0
2330,1,0,1,0,3,8,40
2329,1,0,1,0,3,8,50
2328,1,0,1,0,3,8,60
2327,1,0,1,0,3,8,70
2326,1,0,1,0,3,8,80
2325,1,0,1,0,3,8,90
2324,1,0,1,0,3,8,100
2323,1,0,1,0,3,8,101
2322,1,0,1,0,3,7,0
2321,1,0,1,0,3,7,40
2320,1,0,1,0,3,7,50
2319,1,0,1,0,3,7,60
2318,1,0,1,0,3,7,70
2317,1,0,1,0,3,7,80
2316,1,0,1,0,3,7,90
2315,1,0,1,0,3,7,100
2314,1,0,1,0,3,7,101
2313,1,0,1,0,3,6,0
2312,1,0,1,0,3,6,40
2311,1,0,1,0,3,6,50
2310,1,0,1,0,3,6,60
2309,1,0,1,0,3,6,70
2308,1,0,1,0,3,6,80
2307,1,0,1,0,3,6,90
2306,1,0,1,0,3,6,100
2305,1,0,1,0,3,6,101
2304,1,0,1,0,3,5,0
2303,1,0,1,0,3,5,40
2302,1,0,1,0,3,5,50
2301,1,0,1,0,3,5,60
2300,1,0,1,0,3,5,70
2299,1,0,1,0,3,5,80
2298,1,0,1,0,3,5,90
2297,1,0,1,0,3,5,100
2296,1,0,1,0,3,5,101
2295,1,0,1,0,3,4,0
2294,1,0,1,0,3,4,40
2293,1,0,1,0,3,4,50
2292,1,0,1,0,3,4,60
2291,1,0,1,0,3,4,70
2290,1,0,1,0,3,4,80
2289,1,0,1,0,3,4,90
2288,1,0,1,0,3,4,100
2287,1,0,1,0,3,4,101
2286,1,0,1,0,3,3,0
2285,1,0,1,0,3,3,40
2284,1,0,1,0,3,3,50
2283,1,0,1,0,3,3,60
2282,1,0,1,0,3,3,70
2281,1,0,1,0,3,3,80
2280,1,0,1,0,3,3,90
2279,1,0,1,0,3,3,100
2278,1,0,1,0,3,3,101
2277,1,0,1,0,3,2,0
2276,1,0,1,0,3,2,40
2275,1,0,1,0,3,2,50
2274,1,0,1,0,3,2,60
2273,1,0,1,0,3,2,70
2272,1,0,1,0,3,2,80
2271,1,0,1,0,3,2,90
2270,1,0,1,0,3,2,100
2269,1,0,1,0,3,2,101
2268,1,0,1,0,3,1,0
2267,1,0,1,0,3,1,40
2266,1,0,1,0,3,1,50
2265,1,0,1,0,3,1,60
2264,1,0,1,0,3,1,70
2263,1,0,1,0,3,1,80
2262,1,0,1,0,3,1,90
2261,1,0,1,0,3,1,100
2260,1,0,1,0,3,1,101
2259,1,0,1,0,3,0,0
2258,1,0,1,0,3,0,40
2257,1,0,1,0,3,0,50
2256,1,0,1,0,3,0,60
2255,1,0,1,0,3,0,70
2254,1,0,1,0,3,0,80
2253,1,0,1,0,3,0,90
2252,1,0,1,0,3,0,100
2251,1,0,1,0,3,0,101
2250,1,0,1,0,2,9,0
2249,1,0,1,0,2,9,40
2248,1,0,1,0,2,9,50
2247,1,0,1,0,2,9,60
2246,1,0,1,0,2,9,70
2245,1,0,1,0,2,9,80
2244,1,0,1,0,2,9,90
2243,1,0,1,0,2,9,100
2242,1,0,1,0,2,9,101
2241,1,0,1,0,2,8,0
2240,1,0,1,0,2,8,40
2239,1,0,1,0,2,8,50
2238,1,0,1,0,2,8,60
2237,1,0,1,0,2,8,70
2236,1,0,1,0,2,8,80
2235,1,0,1,0,2,8,90
2234,1,0,1,0,2,8,100
2233,1,0,1,0,2,8,101
2232,1,0,1,0,2,7,0
2231,1,0,1,0,2,7,40
2230,1,0,1,0,2,7,50
2229,1,0,1,0,2,7,60
2228,1,0,1,0,2,7,70
2227,1,0,1,0,2,7,80
2226,1,0,1,0,2,7,90
2225,1,0,1,0,2,7,100
2224,1,0,1,0,2,7,101
2223,1,0,1,0,2,6,0
2222,1,0,1,0,2,6,40
2221,1,0,1,0,2,6,50
2220,1,0,1,0,2,6,60
2219,1,0,1,0,2,6,70
2218,1,0,1,0,2,6,80
2217,1,0,1,0,2,6,90
2216,1,0,1,0,2,6,100
2215,1,0,1,0,2,6,101
2214,1,0,1,0,2,5,0
2213,1,0,1,0,2,5,40
2212,1,0,1,0,2,5,50
2211,1,0,1,0,2,5,60
2210,1,0,1,0,2,5,70
2209,1,0,1,0,2,5,80
2208,1,0,1,0,2,5,90
2207,1,0,1,0,2,5,100
2206,1,0,1,0,2,5,101
2205,1,0,1,0,2,4,0
2204,1,0,1,0,2,4,40
2203,1,0,1,0,2,4,50
2202,1,0,1,0,2,4,60
2201,1,0,1,0,2,4,70
2200,1,0,1,0,2,4,80
2199,1,0,1,0,2,4,90
2198,1,0,1,0,2,4,100
2197,1,0,1,0,2,4,101
2196,1,0,1,0,2,3,0
2195,1,0,1,0,2,3,40
2194,1,0,1,0,2,3,50
2193,1,0,1,0,2,3,60
2192,1,0,1,0,2,3,70
2191,1,0,1,0,2,3,80
2190,1,0,1,0,2,3,90
2189,1,0,1,0,2,3,100
2188,1,0,1,0,2,3,101
2187,1,0,1,0,2,2,0
2186,1,0,1,0,2,2,40
2185,1,0,1,0,2,2,50
2184,1,0,1,0,2,2,60
2183,1,0,1,0,2,2,70
2182,1,0,1,0,2,2,80
2181,1,0,1,0,2,2,90
2180,1,0,1,0,2,2,100
2179,1,0,1,0,2,2,101
2178,1,0,1,0,2,1,0
2177,1,0,1,0,2,1,40
2176,1,0,1,0,2,1,50
2175,1,0,1,0,2,1,60
2174,1,0,1,0,2,1,70
2173,1,0,1,0,2,1,80
2172,1,0,1,0,2,1,90
2171,1,0,1,0,2,1,100
2170,1,0,1,0,2,1,101
2169,1,0,1,0,2,0,0
2168,1,0,1,0,2,0,40
2167,1,0,1,0,2,0,50
2166,1,0,1,0,2,0,60
2165,1,0,1,0,2,0,70
2164,1,0,1,0,2,0,80
2163,1,0,1,0,2,0,90
2162,1,0,1,0,2,0,100
2161,1,0,1,0,2,0,101
2160,1,0,1,0,1,9,0
2159,1,0,1,0,1,9,40
2158,1,0,1,0,1,9,50
2157,1,0,1,0,1,9,60
2156,1,0,1,0,1,9,70
2155,1,0,1,0,1,9,80
2154,1,0,1,0,1,9,90
2153,1,0,1,0,1,9,100
2152,1,0,1,0,1,9,101
2151,1,0,1,0,1,8,0
2150,1,0,1,0,1,8,40
2149,1,0,1,0,1,8,50
2148,1,0,1,0,1,8,60
2147,1,0,1,0,1,8,70
2146,1,0,1,0,1,8,80
2145,1,0,1,0,1,8,90
2144,1,0,1,0,1,8,100
2143,1,0,1,0,1,8,101
2142,1,0,1,0,1,7,0
2141,1,0,1,0,1,7,40
2140,1,0,1,0,1,7,50
2139,1,0,1,0,1,7,60
2138,1,0,1,0,1,7,70
2137,1,0,1,0,1,7,80
2136,1,0,1,0,1,7,90
2135,1,0,1,0,1,7,100
2134,1,0,1,0,1,7,101
2133,1,0,1,0,1,6,0
2132,1,0,1,0,1,6,40
2131,1,0,1,0,1,6,50
2130,1,0,1,0,1,6,60
2129,1,0,1,0,1,6,70
2128,1,0,1,0,1,6,80
2127,1,0,1,0,1,6,90
2126,1,0,1,0,1,6,100
2125,1,0,1,0,1,6,101
2124,1,0,1,0,1,5,0
2123,1,0,1,0,1,5,40
2122,1,0,1,0,1,5,50
2121,1,0,1,0,1,5,60
2120,1,0,1,0,1,5,70
2119,1,0,1,0,1,5,80
2118,1,0,1,0,1,5,90
2117,1,0,1,0,1,5,100
2116,1,0,1,0,1,5,101
2115,1,0,1,0,1,4,0
2114,1,0,1,0,1,4,40
2113,1,0,1,0,1,4,50
2112,1,0,1,0,1,4,60
2111,1,0,1,0,1,4,70
2110,1,0,1,0,1,4,80
2109,1,0,1,0,1,4,90
2108,1,0,1,0,1,4,100
2107,1,0,1,0,1,4,101
2106,1,0,1,0,1,3,0
2105,1,0,1,0,1,3,40
2104,1,0,1,0,1,3,50
2103,1,0,1,0,1,3,60
2102,1,0,1,0,1,3,70
2101,1,0,1,0,1,3,80
2100,1,0,1,0,1,3,90
2099,1,0,1,0,1,3,100
2098,1,0,1,0,1,3,101
2097,1,0,1,0,1,2,0
2096,1,0,1,0,1,2,40
2095,1,0,1,0,1,2,50
2094,1,0,1,0,1,2,60
2093,1,0,1,0,1,2,70
2092,1,0,1,0,1,2,80
2091,1,0,1,0,1,2,90
2090,1,0,1,0,1,2,100
2089,1,0,1,0,1,2,101
2088,1,0,1,0,1,1,0
2087,1,0,1,0,1,1,40
2086,1,0,1,0,1,1,50
2085,1,0,1,0,1,1,60
2084,1,0,1,0,1,1,70
2083,1,0,1,0,1,1,80
2082,1,0,1,0,1,1,90
2081,1,0,1,0,1,1,100
2080,1,0,1,0,1,1,101
2079,1,0,1,0,1,0,0
2078,1,0,1,0,1,0,40
2077,1,0,1,0,1,0,50
2076,1,0,1,0,1,0,60
2075,1,0,1,0,1,0,70
2074,1,0,1,0,1,0,80
2073,1,0,1,0,1,0,90
2072,1,0,1,0,1,0,100
2071,1,0,1,0,1,0,101
2070,1,0,1,0,0,9,0
2069,1,0,1,0,0,9,40
2068,1,0,1,0,0,9,50
2067,1,0,1,0,0,9,60
2066,1,0,1,0,0,9,70
2065,1,0,1,0,0,9,80
2064,1,0,1,0,0,9,90
2063,1,0,1,0,0,9,100
2062,1,0,1,0,0,9,101
2061,1,0,1,0,0,8,0
2060,1,0,1,0,0,8,40
2059,1,0,1,0,0,8,50
2058,1,0,1,0,0,8,60
2057,1,0,1,0,0,8,70
2056,1,0,1,0,0,8,80
2055,1,0,1,0,0,8,90
2054,1,0,1,0,0,8,100
2053,1,0,1,0,0,8,101
2052,1,0,1,0,0,7,0
2051,1,0,1,0,0,7,40
2050,1,0,1,0,0,7,50
2049,1,0,1,0,0,7,60
2048,1,0,1,0,0,7,70
2047,1,0,1,0,0,7,80
2046,1,0,1,0,0,7,90
2045,1,0,1,0,0,7,100
2044,1,0,1,0,0,7,101
2043,1,0,1,0,0,6,0
2042,1,0,1,0,0,6,40
2041,1,0,1,0,0,6,50
2040,1,0,1,0,0,6,60
2039,1,0,1,0,0,6,70
2038,1,0,1,0,0,6,80
2037,1,0,1,0,0,6,90
2036,1,0,1,0,0,6,100
2035,1,0,1,0,0,6,101
2034,1,0,1,0,0,5,0
2033,1,0,1,0,0,5,40
2032,1,0,1,0,0,5,50
2031,1,0,1,0,0,5,60
2030,1,0,1,0,0,5,70
2029,1,0,1,0,0,5,80
2028,1,0,1,0,0,5,90
2027,1,0,1,0,0,5,100
2026,1,0,1,0,0,5,101
2025,1,0,1,0,0,4,0
2024,1,0,1,0,0,4,40
2023,1,0,1,0,0,4,50
2022,1,0,1,0,0,4,60
2021,1,0,1,0,0,4,70
2020,1,0,1,0,0,4,80
2019,1,0,1,0,0,4,90
2018,1,0,1,0,0,4,100
2017,1,0,1,0,0,4,101
2016,1,0,1,0,0,3,0
2015,1,0,1,0,0,3,40
2014,1,0,1,0,0,3,50
2013,1,0,1,0,0,3,60
2012,1,0,1,0,0,3,70
2011,1,0,1,0,0,3,80
2010,1,0,1,0,0,3,90
2009,1,0,1,0,0,3,100
2008,1,0,1,0,0,3,101
2007,1,0,1,0,0,2,0
2006,1,0,1,0,0,2,40
2005,1,0,1,0,0,2,50
2004,1,0,1,0,0,2,60
2003,1,0,1,0,0,2,70
2002,1,0,1,0,0,2,80
2001,1,0,1,0,0,2,90
2000,1,0,1,0,0,2,100
1999,1,0,1,0,0,2,101
1998,1,0,1,0,0,1,0
1997,1,0,1,0,0,1,40
1996,1,0,1,0,0,1,50
1995,1,0,1,0,0,1,60
1994,1,0,1,0,0,1,70
1993,1,0,1,0,0,1,80
1992,1,0,1,0,0,1,90
1991,1,0,1,0,0,1,100
1990,1,0,1,0,0,1,101
1989,1,0,1,0,0,0,0
1988,1,0,1,0,0,0,40
1987,1,0,1,0,0,0,50
1986,1,0,1,0,0,0,60
1985,1,0,1,0,0,0,70
1984,1,0,1,0,0,0,80
1983,1,0,1,0,0,0,90
1982,1,0,1,0,0,0,100
1981,1,0,1,0,0,0,101
1980,1,0,0,1,8,9,0
1979,1,0,0,1,8,9,40
1978,1,0,0,1,8,9,50
1977,1,0,0,1,8,9,60
1976,1,0,0,1,8,9,70
1975,1,0,0,1,8,9,80
1974,1,0,0,1,8,9,90
1973,1,0,0,1,8,9,100
1972,1,0,0,1,8,9,101
1971,1,0,0,1,8,8,0
1970,1,0,0,1,8,8,40
1969,1,0,0,1,8,8,50
1968,1,0,0,1,8,8,60
1967,1,0,0,1,8,8,70
1966,1,0,0,1,8,8,80
1965,1,0,0,1,8,8,90
1964,1,0,0,1,8,8,100
1963,1,0,0,1,8,8,101
1962,1,0,0,1,8,7,0
1961,1,0,0,1,8,7,40
1960,1,0,0,1,8,7,50
1959,1,0,0,1,8,7,60
1958,1,0,0,1,8,7,70
1957,1,0,0,1,8,7,80
1956,1,0,0,1,8,7,90
1955,1,0,0,1,8,7,100
1954,1,0,0,1,8,7,101
1953,1,0,0,1,8,6,0
1952,1,0,0,1,8,6,40
1951,1,0,0,1,8,6,50
1950,1,0,0,1,8,6,60
1949,1,0,0,1,8,6,70
1948,1,0,0,1,8,6,80
1947,1,0,0,1,8,6,90
1946,1,0,0,1,8,6,100
1945,1,0,0,1,8,6,101
1944,1,0,0,1,8,5,0
1943,1,0,0,1,8,5,40
1942,1,0,0,1,8,5,50
1941,1,0,0,1,8,5,60
1940,1,0,0,1,8,5,70
1939,1,0,0,1,8,5,80
1938,1,0,0,1,8,5,90
1937,1,0,0,1,8,5,100
1936,1,0,0,1,8,5,101
1935,1,0,0,1,8,4,0
1934,1,0,0,1,8,4,40
1933,1,0,0,1,8,4,50
1932,1,0,0,1,8,4,60
1931,1,0,0,1,8,4,70
1930,1,0,0,1,8,4,80
1929,1,0,0,1,8,4,90
1928,1,0,0,1,8,4,100
1927,1,0,0,1,8,4,101
1926,1,0,0,1,8,3,0
1925,1,0,0,1,8,3,40
